match_no,inningno,ballnumber,over,outcome,batter,bowler,comment,BattingTeam
32,1,94,15.1,1,Mahipal Lomror,Jason Holder,"Jason Holder to Mahipal Lomror, 1 run,",Royal Challengers Bangalore
32,1,95,15.2,1,Dinesh Karthik,Jason Holder,"Jason Holder to Dinesh Karthik, 1 run,",Royal Challengers Bangalore
32,1,96,15.3,1,Mahipal Lomror,Jason Holder,"Jason Holder to Mahipal Lomror, 1 run,",Royal Challengers Bangalore
32,1,97,15.4,1,Dinesh Karthik,Jason Holder,"Jason Holder to Dinesh Karthik, 1 run,",Royal Challengers Bangalore
32,1,98,15.5,1,Mahipal Lomror,Jason Holder,"Jason Holder to Mahipal Lomror, 1 run,",Royal Challengers Bangalore
32,1,99,15.6,1lb,Dinesh Karthik,Jason Holder,"Jason Holder to Dinesh Karthik, 1 leg bye,",Royal Challengers Bangalore
32,1,100,16.1,0,Dinesh Karthik,Yuzvendra Chahal,"Yuzvendra Chahal to Dinesh Karthik, no run,",Royal Challengers Bangalore
32,1,101,16.2,1,Dinesh Karthik,Yuzvendra Chahal,"Yuzvendra Chahal to Dinesh Karthik, 1 run,",Royal Challengers Bangalore
32,1,102,16.3,w,Mahipal Lomror,Yuzvendra Chahal,"Yuzvendra Chahal to Mahipal Lomror, no run,                           Wicket - c Devdutt Padikkal b Yuzvendra Chahal batsmen out 8(6)",Royal Challengers Bangalore
32,1,103,16.4,0,Suyash Prabhudessai,Yuzvendra Chahal,"Yuzvendra Chahal to Suyash Prabhudessai, no run,",Royal Challengers Bangalore
32,1,104,16.5,w,Suyash Prabhudessai,Yuzvendra Chahal,"Yuzvendra Chahal to Suyash Prabhudessai, no run,                           Wicket - runout (SV Samson / Yashasvi Jaiswal) batsmen out 0(2)",Royal Challengers Bangalore
32,1,105,16.6,1,Wanindu Hasaranga,Yuzvendra Chahal,"Yuzvendra Chahal to Wanindu Hasaranga, 1 run,",Royal Challengers Bangalore
32,1,106,17.1,0,Wanindu Hasaranga,Jason Holder,"Jason Holder to Wanindu Hasaranga, no run,",Royal Challengers Bangalore
32,1,107,17.2,1,Wanindu Hasaranga,Jason Holder,"Jason Holder to Wanindu Hasaranga, 1 run,",Royal Challengers Bangalore
32,1,108,17.3,4,Dinesh Karthik,Jason Holder,"Jason Holder to Dinesh Karthik, Four,",Royal Challengers Bangalore
32,1,109,17.4,0,Dinesh Karthik,Jason Holder,"Jason Holder to Dinesh Karthik, no run,",Royal Challengers Bangalore
32,1,110,17.5,1,Dinesh Karthik,Jason Holder,"Jason Holder to Dinesh Karthik, 1 run,",Royal Challengers Bangalore
32,1,111,17.6,0,Wanindu Hasaranga,Jason Holder,"Jason Holder to Wanindu Hasaranga, no run,",Royal Challengers Bangalore
32,1,112,18.1,1,Dinesh Karthik,Yuzvendra Chahal,"Yuzvendra Chahal to Dinesh Karthik, 1 run,",Royal Challengers Bangalore
32,1,113,18.2,2,Wanindu Hasaranga,Yuzvendra Chahal,"Yuzvendra Chahal to Wanindu Hasaranga, 2 runs,",Royal Challengers Bangalore
32,1,114,18.3,1,Wanindu Hasaranga,Yuzvendra Chahal,"Yuzvendra Chahal to Wanindu Hasaranga, 1 run,",Royal Challengers Bangalore
32,1,115,18.4,1,Dinesh Karthik,Yuzvendra Chahal,"Yuzvendra Chahal to Dinesh Karthik, 1 run,",Royal Challengers Bangalore
32,1,116,18.5,1wd,Wanindu Hasaranga,Yuzvendra Chahal,"Yuzvendra Chahal to Wanindu Hasaranga, 1 wide,",Royal Challengers Bangalore
32,1,117,18.5,1,Wanindu Hasaranga,Yuzvendra Chahal,"Yuzvendra Chahal to Wanindu Hasaranga, 1 run,",Royal Challengers Bangalore
32,1,118,18.6,2,Dinesh Karthik,Yuzvendra Chahal,"Yuzvendra Chahal to Dinesh Karthik, 2 runs,",Royal Challengers Bangalore
32,1,119,19.1,w,Wanindu Hasaranga,Sandeep Sharma,"Sandeep Sharma to Wanindu Hasaranga, 1 wide,                           Wicket - runout (Sandeep Sharma / SV Samson) batsmen out 6(7)",Royal Challengers Bangalore
32,1,120,19.1,4,Dinesh Karthik,Sandeep Sharma,"Sandeep Sharma to Dinesh Karthik, Four,",Royal Challengers Bangalore
32,1,121,19.2,w,Dinesh Karthik,Sandeep Sharma,"Sandeep Sharma to Dinesh Karthik, no run,                           Wicket - c Jos Buttler b Sandeep Sharma batsmen out 16(13)",Royal Challengers Bangalore
32,1,122,19.3,w,Vijaykumar Vyshak,Sandeep Sharma,"Sandeep Sharma to Vijaykumar Vyshak, no run,                           Wicket - c Shimron Hetmyer b Sandeep Sharma batsmen out 0(1)",Royal Challengers Bangalore
32,1,123,19.4,1,Mohammed Siraj,Sandeep Sharma,"Sandeep Sharma to Mohammed Siraj, 1 run,",Royal Challengers Bangalore
32,1,124,19.5,4,David Willey,Sandeep Sharma,"Sandeep Sharma to David Willey, Four,",Royal Challengers Bangalore
32,1,125,19.6,0,David Willey,Sandeep Sharma,"Sandeep Sharma to David Willey, no run,",Royal Challengers Bangalore
32,2,1,0.1,0,Yashasvi Jaiswal,Mohammed Siraj,"Mohammed Siraj to Yashasvi Jaiswal, no run,",Rajasthan Royals
32,2,2,0.2,1,Yashasvi Jaiswal,Mohammed Siraj,"Mohammed Siraj to Yashasvi Jaiswal, 1 run,",Rajasthan Royals
32,2,3,0.3,0,Jos Buttler,Mohammed Siraj,"Mohammed Siraj to Jos Buttler, no run,",Rajasthan Royals
32,2,4,0.4,w,Jos Buttler,Mohammed Siraj,"Mohammed Siraj to Jos Buttler, no run,                           Wicket - b Mohammed Siraj batsmen out 0(2)",Rajasthan Royals
32,2,5,0.5,0,Devdutt Padikkal,Mohammed Siraj,"Mohammed Siraj to Devdutt Padikkal, no run,",Rajasthan Royals
32,2,6,0.6,0,Devdutt Padikkal,Mohammed Siraj,"Mohammed Siraj to Devdutt Padikkal, no run,",Rajasthan Royals
32,2,7,1.1,0,Yashasvi Jaiswal,David Willey,"David Willey to Yashasvi Jaiswal, no run,",Rajasthan Royals
32,2,8,1.2,4,Yashasvi Jaiswal,David Willey,"David Willey to Yashasvi Jaiswal, Four,",Rajasthan Royals
32,2,9,1.3,0,Yashasvi Jaiswal,David Willey,"David Willey to Yashasvi Jaiswal, no run,",Rajasthan Royals
32,2,10,1.4,0,Yashasvi Jaiswal,David Willey,"David Willey to Yashasvi Jaiswal, no run,",Rajasthan Royals
32,2,11,1.5,0,Yashasvi Jaiswal,David Willey,"David Willey to Yashasvi Jaiswal, no run,",Rajasthan Royals
32,2,12,1.6,1,Yashasvi Jaiswal,David Willey,"David Willey to Yashasvi Jaiswal, 1 run,",Rajasthan Royals
32,2,13,2.1,4,Yashasvi Jaiswal,Mohammed Siraj,"Mohammed Siraj to Yashasvi Jaiswal, Four,",Rajasthan Royals
32,2,14,2.2,4,Yashasvi Jaiswal,Mohammed Siraj,"Mohammed Siraj to Yashasvi Jaiswal, Four,",Rajasthan Royals
32,2,15,2.3,1,Yashasvi Jaiswal,Mohammed Siraj,"Mohammed Siraj to Yashasvi Jaiswal, 1 run,",Rajasthan Royals
32,2,16,2.4,0,Devdutt Padikkal,Mohammed Siraj,"Mohammed Siraj to Devdutt Padikkal, no run,",Rajasthan Royals
32,2,17,2.5,1,Devdutt Padikkal,Mohammed Siraj,"Mohammed Siraj to Devdutt Padikkal, 1 run,",Rajasthan Royals
32,2,18,2.6,0,Yashasvi Jaiswal,Mohammed Siraj,"Mohammed Siraj to Yashasvi Jaiswal, no run,",Rajasthan Royals
32,2,19,3.1,1,Devdutt Padikkal,David Willey,"David Willey to Devdutt Padikkal, 1 run,",Rajasthan Royals
32,2,20,3.2,4,Yashasvi Jaiswal,David Willey,"David Willey to Yashasvi Jaiswal, Four,",Rajasthan Royals
32,2,21,3.3,0,Yashasvi Jaiswal,David Willey,"David Willey to Yashasvi Jaiswal, no run,",Rajasthan Royals
32,2,22,3.4,1,Yashasvi Jaiswal,David Willey,"David Willey to Yashasvi Jaiswal, 1 run,",Rajasthan Royals
32,2,23,3.5,0,Devdutt Padikkal,David Willey,"David Willey to Devdutt Padikkal, no run,",Rajasthan Royals
32,2,24,3.6,1,Devdutt Padikkal,David Willey,"David Willey to Devdutt Padikkal, 1 run,",Rajasthan Royals
32,2,25,4.1,4,Devdutt Padikkal,Vijaykumar Vyshak,"Vijaykumar Vyshak to Devdutt Padikkal, Four,",Rajasthan Royals
32,2,26,4.2,4,Devdutt Padikkal,Vijaykumar Vyshak,"Vijaykumar Vyshak to Devdutt Padikkal, Four,",Rajasthan Royals
32,2,27,4.3,0,Devdutt Padikkal,Vijaykumar Vyshak,"Vijaykumar Vyshak to Devdutt Padikkal, no run,",Rajasthan Royals
32,2,28,4.4,4,Devdutt Padikkal,Vijaykumar Vyshak,"Vijaykumar Vyshak to Devdutt Padikkal, Four,",Rajasthan Royals
32,2,29,4.5,0,Devdutt Padikkal,Vijaykumar Vyshak,"Vijaykumar Vyshak to Devdutt Padikkal, no run,",Rajasthan Royals
32,2,30,4.6,1,Devdutt Padikkal,Vijaykumar Vyshak,"Vijaykumar Vyshak to Devdutt Padikkal, 1 run,",Rajasthan Royals
32,2,31,5.1,4,Devdutt Padikkal,Glenn Maxwell,"Glenn Maxwell to Devdutt Padikkal, Four,",Rajasthan Royals
32,2,32,5.2,1,Devdutt Padikkal,Glenn Maxwell,"Glenn Maxwell to Devdutt Padikkal, 1 run,",Rajasthan Royals
32,2,33,5.3,0,Yashasvi Jaiswal,Glenn Maxwell,"Glenn Maxwell to Yashasvi Jaiswal, no run,",Rajasthan Royals
32,2,34,5.4,6,Yashasvi Jaiswal,Glenn Maxwell,"Glenn Maxwell to Yashasvi Jaiswal, Six,",Rajasthan Royals
32,2,35,5.5,0,Yashasvi Jaiswal,Glenn Maxwell,"Glenn Maxwell to Yashasvi Jaiswal, no run,",Rajasthan Royals
32,2,36,5.6,0,Yashasvi Jaiswal,Glenn Maxwell,"Glenn Maxwell to Yashasvi Jaiswal, no run,",Rajasthan Royals
32,2,37,6.1,6,Devdutt Padikkal,Harshal Patel,"Harshal Patel to Devdutt Padikkal, Six,",Rajasthan Royals
32,2,38,6.2,1,Devdutt Padikkal,Harshal Patel,"Harshal Patel to Devdutt Padikkal, 1 run,",Rajasthan Royals
32,2,39,6.3,1,Yashasvi Jaiswal,Harshal Patel,"Harshal Patel to Yashasvi Jaiswal, 1 run,",Rajasthan Royals
32,2,40,6.4,1,Devdutt Padikkal,Harshal Patel,"Harshal Patel to Devdutt Padikkal, 1 run,",Rajasthan Royals
32,2,41,6.5,0,Yashasvi Jaiswal,Harshal Patel,"Harshal Patel to Yashasvi Jaiswal, no run,",Rajasthan Royals
32,2,42,6.6,1,Yashasvi Jaiswal,Harshal Patel,"Harshal Patel to Yashasvi Jaiswal, 1 run,",Rajasthan Royals
32,2,43,7.1,6,Yashasvi Jaiswal,Glenn Maxwell,"Glenn Maxwell to Yashasvi Jaiswal, Six,",Rajasthan Royals
32,2,44,7.2,1,Yashasvi Jaiswal,Glenn Maxwell,"Glenn Maxwell to Yashasvi Jaiswal, 1 run,",Rajasthan Royals
32,2,45,7.3,1,Devdutt Padikkal,Glenn Maxwell,"Glenn Maxwell to Devdutt Padikkal, 1 run,",Rajasthan Royals
32,2,46,7.4,1,Yashasvi Jaiswal,Glenn Maxwell,"Glenn Maxwell to Yashasvi Jaiswal, 1 run,",Rajasthan Royals
32,2,47,7.5,1,Devdutt Padikkal,Glenn Maxwell,"Glenn Maxwell to Devdutt Padikkal, 1 run,",Rajasthan Royals
32,2,48,7.6,4,Yashasvi Jaiswal,Glenn Maxwell,"Glenn Maxwell to Yashasvi Jaiswal, Four,",Rajasthan Royals
32,2,49,8.1,2,Devdutt Padikkal,Wanindu Hasaranga,"Wanindu Hasaranga to Devdutt Padikkal, 2 runs,",Rajasthan Royals
32,2,50,8.2,1,Devdutt Padikkal,Wanindu Hasaranga,"Wanindu Hasaranga to Devdutt Padikkal, 1 run,",Rajasthan Royals
32,2,51,8.3,1,Yashasvi Jaiswal,Wanindu Hasaranga,"Wanindu Hasaranga to Yashasvi Jaiswal, 1 run,",Rajasthan Royals
32,2,52,8.4,1,Devdutt Padikkal,Wanindu Hasaranga,"Wanindu Hasaranga to Devdutt Padikkal, 1 run,",Rajasthan Royals
32,2,53,8.5,1,Yashasvi Jaiswal,Wanindu Hasaranga,"Wanindu Hasaranga to Yashasvi Jaiswal, 1 run,",Rajasthan Royals
32,2,54,8.6,4,Devdutt Padikkal,Wanindu Hasaranga,"Wanindu Hasaranga to Devdutt Padikkal, Four,",Rajasthan Royals
32,2,55,9.1,1,Yashasvi Jaiswal,Vijaykumar Vyshak,"Vijaykumar Vyshak to Yashasvi Jaiswal, 1 run,",Rajasthan Royals
32,2,56,9.2,1wd,Devdutt Padikkal,Vijaykumar Vyshak,"Vijaykumar Vyshak to Devdutt Padikkal, 1 wide,",Rajasthan Royals
32,2,57,9.2,4,Devdutt Padikkal,Vijaykumar Vyshak,"Vijaykumar Vyshak to Devdutt Padikkal, Four,",Rajasthan Royals
32,2,58,9.3,4,Devdutt Padikkal,Vijaykumar Vyshak,"Vijaykumar Vyshak to Devdutt Padikkal, Four,",Rajasthan Royals
32,2,59,9.4,1,Devdutt Padikkal,Vijaykumar Vyshak,"Vijaykumar Vyshak to Devdutt Padikkal, 1 run,",Rajasthan Royals
32,2,60,9.5,0,Yashasvi Jaiswal,Vijaykumar Vyshak,"Vijaykumar Vyshak to Yashasvi Jaiswal, no run,",Rajasthan Royals
32,2,61,9.6,0,Yashasvi Jaiswal,Vijaykumar Vyshak,"Vijaykumar Vyshak to Yashasvi Jaiswal, no run,",Rajasthan Royals
32,2,62,10.1,1,Devdutt Padikkal,Wanindu Hasaranga,"Wanindu Hasaranga to Devdutt Padikkal, 1 run,",Rajasthan Royals
32,2,63,10.2,1,Yashasvi Jaiswal,Wanindu Hasaranga,"Wanindu Hasaranga to Yashasvi Jaiswal, 1 run,",Rajasthan Royals
32,2,64,10.3,0,Devdutt Padikkal,Wanindu Hasaranga,"Wanindu Hasaranga to Devdutt Padikkal, no run,",Rajasthan Royals
32,2,65,10.4,1,Devdutt Padikkal,Wanindu Hasaranga,"Wanindu Hasaranga to Devdutt Padikkal, 1 run,",Rajasthan Royals
32,2,66,10.5,1,Yashasvi Jaiswal,Wanindu Hasaranga,"Wanindu Hasaranga to Yashasvi Jaiswal, 1 run,",Rajasthan Royals
32,2,67,10.6,1,Devdutt Padikkal,Wanindu Hasaranga,"Wanindu Hasaranga to Devdutt Padikkal, 1 run,",Rajasthan Royals
32,2,68,11.1,0,Devdutt Padikkal,David Willey,"David Willey to Devdutt Padikkal, no run,",Rajasthan Royals
32,2,69,11.2,1,Devdutt Padikkal,David Willey,"David Willey to Devdutt Padikkal, 1 run,",Rajasthan Royals
32,2,70,11.3,1,Yashasvi Jaiswal,David Willey,"David Willey to Yashasvi Jaiswal, 1 run,",Rajasthan Royals
32,2,71,11.4,w,Devdutt Padikkal,David Willey,"David Willey to Devdutt Padikkal, no run,                           Wicket - c Virat Kohli b DJ Willey batsmen out 52(34)",Rajasthan Royals
32,2,72,11.5,0,Sanju Samson,David Willey,"David Willey to Sanju Samson, no run,",Rajasthan Royals
32,2,73,11.6,1,Sanju Samson,David Willey,"David Willey to Sanju Samson, 1 run,",Rajasthan Royals
32,2,74,12.1,0,Sanju Samson,Wanindu Hasaranga,"Wanindu Hasaranga to Sanju Samson, no run,",Rajasthan Royals
32,2,75,12.2,0,Sanju Samson,Wanindu Hasaranga,"Wanindu Hasaranga to Sanju Samson, no run,",Rajasthan Royals
32,2,76,12.3,1,Sanju Samson,Wanindu Hasaranga,"Wanindu Hasaranga to Sanju Samson, 1 run,",Rajasthan Royals
32,2,77,12.4,1,Yashasvi Jaiswal,Wanindu Hasaranga,"Wanindu Hasaranga to Yashasvi Jaiswal, 1 run,",Rajasthan Royals
32,2,78,12.5,2,Sanju Samson,Wanindu Hasaranga,"Wanindu Hasaranga to Sanju Samson, 2 runs,",Rajasthan Royals
32,2,79,12.6,1,Sanju Samson,Wanindu Hasaranga,"Wanindu Hasaranga to Sanju Samson, 1 run,",Rajasthan Royals
32,2,80,13.1,1,Sanju Samson,Harshal Patel,"Harshal Patel to Sanju Samson, 1 run,",Rajasthan Royals
32,2,81,13.2,1lb,Yashasvi Jaiswal,Harshal Patel,"Harshal Patel to Yashasvi Jaiswal, 1 leg bye,",Rajasthan Royals
32,2,82,13.3,1,Sanju Samson,Harshal Patel,"Harshal Patel to Sanju Samson, 1 run,",Rajasthan Royals
32,2,83,13.4,w,Yashasvi Jaiswal,Harshal Patel,"Harshal Patel to Yashasvi Jaiswal, no run,                           Wicket - c Virat Kohli b HV Patel batsmen out 47(37)",Rajasthan Royals
32,2,84,13.5,0,Shimron Hetmyer,Harshal Patel,"Harshal Patel to Shimron Hetmyer, no run,",Rajasthan Royals
32,2,85,13.6,0,Shimron Hetmyer,Harshal Patel,"Harshal Patel to Shimron Hetmyer, no run,",Rajasthan Royals
32,2,86,14.1,4,Sanju Samson,Wanindu Hasaranga,"Wanindu Hasaranga to Sanju Samson, Four,",Rajasthan Royals
32,2,87,14.2,1,Sanju Samson,Wanindu Hasaranga,"Wanindu Hasaranga to Sanju Samson, 1 run,",Rajasthan Royals
32,2,88,14.3,1,Shimron Hetmyer,Wanindu Hasaranga,"Wanindu Hasaranga to Shimron Hetmyer, 1 run,",Rajasthan Royals
32,2,89,14.4,6,Sanju Samson,Wanindu Hasaranga,"Wanindu Hasaranga to Sanju Samson, Six,",Rajasthan Royals
32,2,90,14.5,1b,Sanju Samson,Wanindu Hasaranga,"Wanindu Hasaranga to Sanju Samson, 1 bye,",Rajasthan Royals
32,2,91,14.6,0,Shimron Hetmyer,Wanindu Hasaranga,"Wanindu Hasaranga to Shimron Hetmyer, no run,",Rajasthan Royals
32,2,92,15.1,4,Sanju Samson,Harshal Patel,"Harshal Patel to Sanju Samson, Four,",Rajasthan Royals
32,2,93,15.2,w,Sanju Samson,Harshal Patel,"Harshal Patel to Sanju Samson, no run,                           Wicket - c Shahbaz Ahmed b HV Patel batsmen out 22(15)",Rajasthan Royals
32,2,94,15.3,1wd,Dhruv Jurel,Harshal Patel,"Harshal Patel to Dhruv Jurel, 1 wide,",Rajasthan Royals
32,2,95,15.3,1,Dhruv Jurel,Harshal Patel,"Harshal Patel to Dhruv Jurel, 1 run,",Rajasthan Royals
32,2,96,15.4,1,Shimron Hetmyer,Harshal Patel,"Harshal Patel to Shimron Hetmyer, 1 run,",Rajasthan Royals
32,2,97,15.5,0,Dhruv Jurel,Harshal Patel,"Harshal Patel to Dhruv Jurel, no run,",Rajasthan Royals
32,2,98,15.6,1,Dhruv Jurel,Harshal Patel,"Harshal Patel to Dhruv Jurel, 1 run,",Rajasthan Royals
32,2,99,16.1,1wd,Dhruv Jurel,Mohammed Siraj,"Mohammed Siraj to Dhruv Jurel, 1 wide,",Rajasthan Royals
32,2,100,16.1,4,Dhruv Jurel,Mohammed Siraj,"Mohammed Siraj to Dhruv Jurel, Four,",Rajasthan Royals
32,2,101,16.2,2wd,Dhruv Jurel,Mohammed Siraj,"Mohammed Siraj to Dhruv Jurel, 2 wide,",Rajasthan Royals
32,2,102,16.2,1wd,Shimron Hetmyer,Mohammed Siraj,"Mohammed Siraj to Shimron Hetmyer, 1 wide,",Rajasthan Royals
32,2,103,16.2,1,Shimron Hetmyer,Mohammed Siraj,"Mohammed Siraj to Shimron Hetmyer, 1 run,",Rajasthan Royals
32,2,104,16.3,1,Dhruv Jurel,Mohammed Siraj,"Mohammed Siraj to Dhruv Jurel, 1 run,",Rajasthan Royals
32,2,105,16.4,1lb,Shimron Hetmyer,Mohammed Siraj,"Mohammed Siraj to Shimron Hetmyer, 1 leg bye,",Rajasthan Royals
32,2,106,16.5,4,Dhruv Jurel,Mohammed Siraj,"Mohammed Siraj to Dhruv Jurel, Four,",Rajasthan Royals
32,2,107,16.6,1,Dhruv Jurel,Mohammed Siraj,"Mohammed Siraj to Dhruv Jurel, 1 run,",Rajasthan Royals
32,2,108,17.1,6,Dhruv Jurel,David Willey,"David Willey to Dhruv Jurel, Six,",Rajasthan Royals
32,2,109,17.2,1wd,Dhruv Jurel,David Willey,"David Willey to Dhruv Jurel, 1 wide,",Rajasthan Royals
32,2,110,17.2,1,Dhruv Jurel,David Willey,"David Willey to Dhruv Jurel, 1 run,",Rajasthan Royals
32,2,111,17.3,1lb,Shimron Hetmyer,David Willey,"David Willey to Shimron Hetmyer, 1 leg bye,",Rajasthan Royals
32,2,112,17.4,1,Dhruv Jurel,David Willey,"David Willey to Dhruv Jurel, 1 run,",Rajasthan Royals
32,2,113,17.5,w,Shimron Hetmyer,David Willey,"David Willey to Shimron Hetmyer, no run,                           Wicket - runout (SS Prabhudessai) batsmen out 3(9)",Rajasthan Royals
32,2,114,17.6,2,Dhruv Jurel,David Willey,"David Willey to Dhruv Jurel, 2 runs,",Rajasthan Royals
32,2,115,18.1,1,Ravichandran Ashwin,Mohammed Siraj,"Mohammed Siraj to Ravichandran Ashwin, 1 run,",Rajasthan Royals
32,2,116,18.2,2,Dhruv Jurel,Mohammed Siraj,"Mohammed Siraj to Dhruv Jurel, 2 runs,",Rajasthan Royals
32,2,117,18.3,1,Dhruv Jurel,Mohammed Siraj,"Mohammed Siraj to Dhruv Jurel, 1 run,",Rajasthan Royals
32,2,118,18.4,1,Ravichandran Ashwin,Mohammed Siraj,"Mohammed Siraj to Ravichandran Ashwin, 1 run,",Rajasthan Royals
32,2,119,18.5,6,Dhruv Jurel,Mohammed Siraj,"Mohammed Siraj to Dhruv Jurel, Six,",Rajasthan Royals
32,2,120,18.6,2,Dhruv Jurel,Mohammed Siraj,"Mohammed Siraj to Dhruv Jurel, 2 runs,",Rajasthan Royals
32,2,121,19.1,4,Ravichandran Ashwin,Harshal Patel,"Harshal Patel to Ravichandran Ashwin, Four,",Rajasthan Royals
32,2,122,19.2,2,Ravichandran Ashwin,Harshal Patel,"Harshal Patel to Ravichandran Ashwin, 2 runs,",Rajasthan Royals
32,2,123,19.3,4,Ravichandran Ashwin,Harshal Patel,"Harshal Patel to Ravichandran Ashwin, Four,",Rajasthan Royals
32,2,124,19.4,w,Ravichandran Ashwin,Harshal Patel,"Harshal Patel to Ravichandran Ashwin, no run,                           Wicket - c SS Prabhudessai b HV Patel batsmen out 12(6)",Rajasthan Royals
32,2,125,19.5,1,Abdul Basith,Harshal Patel,"Harshal Patel to Abdul Basith, 1 run,",Rajasthan Royals
32,2,126,19.6,1,Dhruv Jurel,Harshal Patel,"Harshal Patel to Dhruv Jurel, 1 run,",Rajasthan Royals
33,1,1,0.1,4,Ruturaj Gaikwad,Umesh Yadav,"Umesh Yadav to Ruturaj Gaikwad, Four,",Chennai Super Kings
33,1,2,0.2,0,Ruturaj Gaikwad,Umesh Yadav,"Umesh Yadav to Ruturaj Gaikwad, no run,",Chennai Super Kings
33,1,3,0.3,0,Ruturaj Gaikwad,Umesh Yadav,"Umesh Yadav to Ruturaj Gaikwad, no run,",Chennai Super Kings
33,1,4,0.4,0,Ruturaj Gaikwad,Umesh Yadav,"Umesh Yadav to Ruturaj Gaikwad, no run,",Chennai Super Kings
33,1,5,0.5,1,Ruturaj Gaikwad,Umesh Yadav,"Umesh Yadav to Ruturaj Gaikwad, 1 run,",Chennai Super Kings
33,1,6,0.6,0,Devon Conway,Umesh Yadav,"Umesh Yadav to Devon Conway, no run,",Chennai Super Kings
33,1,7,1.1,1,Ruturaj Gaikwad,David Wiese,"David Wiese to Ruturaj Gaikwad, 1 run,",Chennai Super Kings
33,1,8,1.2,0,Devon Conway,David Wiese,"David Wiese to Devon Conway, no run,",Chennai Super Kings
33,1,9,1.3,1,Devon Conway,David Wiese,"David Wiese to Devon Conway, 1 run,",Chennai Super Kings
33,1,10,1.4,1,Ruturaj Gaikwad,David Wiese,"David Wiese to Ruturaj Gaikwad, 1 run,",Chennai Super Kings
33,1,11,1.5,6,Devon Conway,David Wiese,"David Wiese to Devon Conway, Six,",Chennai Super Kings
33,1,12,1.6,0,Devon Conway,David Wiese,"David Wiese to Devon Conway, no run,",Chennai Super Kings
33,1,13,2.1,1,Ruturaj Gaikwad,Umesh Yadav,"Umesh Yadav to Ruturaj Gaikwad, 1 run,",Chennai Super Kings
33,1,14,2.2,0,Devon Conway,Umesh Yadav,"Umesh Yadav to Devon Conway, no run,",Chennai Super Kings
33,1,15,2.3,0,Devon Conway,Umesh Yadav,"Umesh Yadav to Devon Conway, no run,",Chennai Super Kings
33,1,16,2.4,1,Devon Conway,Umesh Yadav,"Umesh Yadav to Devon Conway, 1 run,",Chennai Super Kings
33,1,17,2.5,0,Ruturaj Gaikwad,Umesh Yadav,"Umesh Yadav to Ruturaj Gaikwad, no run,",Chennai Super Kings
33,1,18,2.6,6,Ruturaj Gaikwad,Umesh Yadav,"Umesh Yadav to Ruturaj Gaikwad, Six,",Chennai Super Kings
33,1,19,3.1,0,Devon Conway,Varun Chakravarthy,"Varun Chakravarthy to Devon Conway, no run,",Chennai Super Kings
33,1,20,3.2,0,Devon Conway,Varun Chakravarthy,"Varun Chakravarthy to Devon Conway, no run,",Chennai Super Kings
33,1,21,3.3,0,Devon Conway,Varun Chakravarthy,"Varun Chakravarthy to Devon Conway, no run,",Chennai Super Kings
33,1,22,3.4,2,Devon Conway,Varun Chakravarthy,"Varun Chakravarthy to Devon Conway, 2 runs,",Chennai Super Kings
33,1,23,3.5,6,Devon Conway,Varun Chakravarthy,"Varun Chakravarthy to Devon Conway, Six,",Chennai Super Kings
33,1,24,3.6,1,Devon Conway,Varun Chakravarthy,"Varun Chakravarthy to Devon Conway, 1 run,",Chennai Super Kings
33,1,25,4.1,4,Devon Conway,David Wiese,"David Wiese to Devon Conway, Four,",Chennai Super Kings
33,1,26,4.2,2,Devon Conway,David Wiese,"David Wiese to Devon Conway, 2 runs,",Chennai Super Kings
33,1,27,4.3,4,Devon Conway,David Wiese,"David Wiese to Devon Conway, Four,",Chennai Super Kings
33,1,28,4.4,2,Devon Conway,David Wiese,"David Wiese to Devon Conway, 2 runs,",Chennai Super Kings
33,1,29,4.5,2,Devon Conway,David Wiese,"David Wiese to Devon Conway, 2 runs,",Chennai Super Kings
33,1,30,4.6,0,Devon Conway,David Wiese,"David Wiese to Devon Conway, no run,",Chennai Super Kings
33,1,31,5.1,1,Ruturaj Gaikwad,Kulwant Khejroliya,"Kulwant Khejroliya to Ruturaj Gaikwad, 1 run,",Chennai Super Kings
33,1,32,5.2,4,Devon Conway,Kulwant Khejroliya,"Kulwant Khejroliya to Devon Conway, Four,",Chennai Super Kings
33,1,33,5.3,1,Devon Conway,Kulwant Khejroliya,"Kulwant Khejroliya to Devon Conway, 1 run,",Chennai Super Kings
33,1,34,5.4,6,Ruturaj Gaikwad,Kulwant Khejroliya,"Kulwant Khejroliya to Ruturaj Gaikwad, Six,",Chennai Super Kings
33,1,35,5.5,2,Ruturaj Gaikwad,Kulwant Khejroliya,"Kulwant Khejroliya to Ruturaj Gaikwad, 2 runs,",Chennai Super Kings
33,1,36,5.6,0,Ruturaj Gaikwad,Kulwant Khejroliya,"Kulwant Khejroliya to Ruturaj Gaikwad, no run,",Chennai Super Kings
33,1,37,6.1,1,Devon Conway,Sunil Narine,"Sunil Narine to Devon Conway, 1 run,",Chennai Super Kings
33,1,38,6.2,0,Ruturaj Gaikwad,Sunil Narine,"Sunil Narine to Ruturaj Gaikwad, no run,",Chennai Super Kings
33,1,39,6.3,2,Ruturaj Gaikwad,Sunil Narine,"Sunil Narine to Ruturaj Gaikwad, 2 runs,",Chennai Super Kings
33,1,40,6.4,0,Ruturaj Gaikwad,Sunil Narine,"Sunil Narine to Ruturaj Gaikwad, no run,",Chennai Super Kings
